"album_id","style_id"
"mw0003959769","ma0000012268"
"mw0003959769","ma0000012230"
"mw0003962362","ma0000004500"
"mw0003962365","ma0000004509"
"mw0003962376","ma0000004500"
"mw0003962382","ma0000004500"
"mw0003962382","ma0000012338"
"mw0003962562","ma0000012207"
"mw0003962562","ma0000012230"
"mw0003962562","ma0000002658"
"mw0003963651","ma0000004500"
"mw0004004214","ma0000004499"
"mw0004004214","ma0000012291"
"mw0004010532","ma0000002797"
"mw0004010532","ma0000002874"
"mw0004010532","ma0000013580"
"mw0004010532","ma0000002547"
"mw0004010532","ma0000013583"
"mw0004010532","ma0000002721"
"mw0004013447","ma0000004500"
"mw0004014150","ma0000004494"
"mw0004014150","ma0000013375"
"mw0004014150","ma0000013651"
"mw0004014150","ma0000012243"
"mw0004014150","ma0000013523"
"mw0004014150","ma0000012230"
"mw0004014150","ma0000012254"
"mw0003967072","ma0000012338"
"mw0003967881","ma0000011828"
"mw0003967881","ma0000012338"
"mw0003968786","ma0000004520"
"mw0003971293","ma0000004512"
"mw0003971293","ma0000012083"
"mw0003974195","ma0000002800"
"mw0003974195","ma0000013414"
"mw0003974195","ma0000012101"
"mw0003974195","ma0000002582"
"mw0003975429","ma0000004500"
"mw0003975429","ma0000011828"
"mw0004037155","ma0000004459"
"mw0004037155","ma0000004443"
"mw0004037155","ma0000012000"
"mw0004037155","ma0000002793"
"mw0004038164","ma0000012328"
"mw0004038164","ma0000002721"
"mw0004038164","ma0000004547"
"mw0004038164","ma0000005020"
"mw0004039661","ma0000011863"
"mw0004039661","ma0000013542"
"mw0004039661","ma0000013576"
"mw0004041342","ma0000012328"
"mw0004041342","ma0000012276"
"mw0004041342","ma0000002658"
"mw0004041375","ma0000012338"
"mw0004041375","ma0000012291"
"mw0004042412","ma0000004499"
"mw0003984701","ma0000004500"
"mw0003987345","ma0000004500"
"mw0003988979","ma0000004512"
"mw0003988993","ma0000004500"
"mw0003989015","ma0000004500"
"mw0003989123","ma0000004501"
"mw0003989069","ma0000004499"
"mw0003990817","ma0000011828"
"mw0004016478","ma0000004500"
"mw0004016478","ma0000004520"
"mw0004019551","ma0000004500"
"mw0004019867","ma0000004520"
"mw0003815069","ma0000004453"
"mw0003815069","ma0000012020"
"mw0003815069","ma0000012230"
"mw0003932030","ma0000012207"
"mw0003932030","ma0000011959"
"mw0003932030","ma0000013583"
"mw0003932030","ma0000013555"
"mw0003932030","ma0000012230"
"mw0003932030","ma0000011854"
"mw0003932030","ma0000002721"
"mw0003932030","ma0000012085"
"mw0003882981","ma0000004509"
"mw0003883024","ma0000004509"
"mw0003888962","ma0000011828"
"mw0003905430","ma0000004500"
"mw0003906039","ma0000012230"
"mw0003906039","ma0000002583"
"mw0003906039","ma0000012275"
"mw0003906039","ma0000002790"
"mw0003906064","ma0000012230"
"mw0003906064","ma0000011883"
"mw0003906064","ma0000002582"
"mw0003906064","ma0000004453"
"mw0003906064","ma0000013411"
"mw0003906064","ma0000002583"
"mw0003906064","ma0000002701"
"mw0003906064","ma0000012156"
"mw0003908378","ma0000004488"
"mw0003908378","ma0000012230"
"mw0003908378","ma0000012100"
"mw0003874070","ma0000011828"
"mw0003874128","ma0000004509"
"mw0003900460","ma0000004500"
"mw0003900645","ma0000004509"
"mw0003900666","ma0000004499"
"mw0003900683","ma0000004500"
"mw0003902601","ma0000004415"
"mw0003902601","ma0000012141"
"mw0003902601","ma0000012230"
"mw0003902601","ma0000012268"
"mw0003903511","ma0000012265"
"mw0003903511","ma0000002918"
"mw0003903511","ma0000012180"
"mw0003918710","ma0000004500"
"mw0003918719","ma0000004500"
"mw0003919926","ma0000004520"
"mw0003919946","ma0000004499"
"mw0003920011","ma0000011828"
"mw0003920016","ma0000004512"
"mw0003920636","ma0000012100"
"mw0003920636","ma0000012149"
"mw0003920636","ma0000012230"
"mw0003920636","ma0000012252"
"mw0003920636","ma0000012112"
"mw0003921663","ma0000004500"
"mw0003926430","ma0000002438"
"mw0003926430","ma0000002583"
"mw0003847118","ma0000012230"
"mw0003847118","ma0000004453"
"mw0003847118","ma0000004494"
"mw0003851623","ma0000012338"
"mw0004048540","ma0000004520"
"mw0004058429","ma0000002969"
"mw0004058429","ma0000011907"
"mw0003855071","ma0000002525"
"mw0003855071","ma0000002867"
"mw0003855071","ma0000012086"
"mw0003855071","ma0000012366"
"mw0003855071","ma0000012139"
"mw0003855071","ma0000012320"
"mw0003855071","ma0000004443"
"mw0003880668","ma0000002721"
"mw0003880668","ma0000002636"
"mw0003880668","ma0000002874"
"mw0003886996","ma0000002865"
"mw0003886996","ma0000011955"
"mw0003886996","ma0000011870"
"mw0003886996","ma0000012000"
"mw0003905752","ma0000004443"
"mw0003905752","ma0000002855"
"mw0003905752","ma0000012000"
"mw0003913375","ma0000004474"
"mw0003913375","ma0000002796"
"mw0003892665","ma0000011971"
"mw0003892665","ma0000002589"
"mw0003892665","ma0000002827"
"mw0003892665","ma0000002891"
"mw0003892665","ma0000002722"
"mw0003892665","ma0000011975"
"mw0003921662","ma0000002530"
"mw0003921662","ma0000002933"
"mw0003921662","ma0000002948"
"mw0003921662","ma0000002947"
"mw0003921662","ma0000002485"
"mw0003843134","ma0000002959"
"mw0003843134","ma0000002858"
"mw0004050769","ma0000002574"
"mw0004050769","ma0000002544"
"mw0004050769","ma0000005002"
"mw0004050769","ma0000004997"
"mw0004050769","ma0000002651"
"mw0004078441","ma0000002424"
"mw0004078441","ma0000012112"
"mw0004032518","ma0000002478"
"mw0004032518","ma0000002607"
"mw0004032518","ma0000012260"
"mw0004032518","ma0000002948"
"mw0004032518","ma0000002969"
"mw0004032518","ma0000002552"
"mw0004032518","ma0000002606"
"mw0003942556","ma0000012268"
"mw0003942556","ma0000004443"
"mw0004038219","ma0000002948"
"mw0004038219","ma0000002966"
"mw0004038219","ma0000002607"
"mw0004038219","ma0000004487"
"mw0004038219","ma0000002451"
"mw0004038219","ma0000002947"
"mw0004038219","ma0000004426"
"mw0004038219","ma0000004545"
"mw0004027026","ma0000012100"
"mw0004027026","ma0000012230"
"mw0004027026","ma0000013375"
"mw0003965444","ma0000012291"
"mw0003989010","ma0000012338"
"mw0004021825","ma0000012308"
"mw0004021825","ma0000004465"
"mw0004021825","ma0000013543"
"mw0003861122","ma0000004443"
"mw0003861122","ma0000002636"
"mw0003861122","ma0000012230"
"mw0003930174","ma0000012076"
"mw0003930174","ma0000012162"
"mw0003930174","ma0000002583"
"mw0003930174","ma0000002680"
"mw0003930174","ma0000011936"
"mw0003879288","ma0000004488"
"mw0003879288","ma0000012230"
"mw0003879288","ma0000012268"
"mw0003886517","ma0000012338"
"mw0003900484","ma0000012254"
"mw0003900484","ma0000004548"
"mw0003900484","ma0000012268"
"mw0003888694","ma0000005010"
"mw0003888694","ma0000002948"
"mw0003888694","ma0000011874"
"mw0000020727","ma0000012328"
"mw0000020727","ma0000002721"
"mw0000020727","ma0000005020"
"mw0000020727","ma0000011855"
"mw0004027507","ma0000004477"
"mw0004027507","ma0000012244"
"mw0004027507","ma0000002893"
"mw0004027507","ma0000012208"
"mw0003991360","ma0000004415"
"mw0003991360","ma0000012294"
"mw0003991360","ma0000013522"
"mw0003991975","ma0000004495"
"mw0003991975","ma0000013375"
"mw0003991975","ma0000002606"
"mw0003991975","ma0000002416"
"mw0003991975","ma0000012252"
"mw0003991975","ma0000002753"
"mw0003991975","ma0000002813"
"mw0003991975","ma0000012242"
"mw0003991975","ma0000011905"
"mw0004006340","ma0000012100"
"mw0004006340","ma0000012230"
"mw0004006340","ma0000012149"
"mw0004006340","ma0000004453"
"mw0004006340","ma0000004415"
"mw0003970975","ma0000004415"
"mw0003970975","ma0000002468"
"mw0003970975","ma0000012099"
"mw0003970975","ma0000012230"
"mw0003970975","ma0000012246"
"mw0003970975","ma0000012267"
"mw0004021397","ma0000002790"
"mw0004021397","ma0000012230"
"mw0004021397","ma0000012263"
"mw0004021397","ma0000002583"
"mw0003823198","ma0000012243"
"mw0003823198","ma0000012020"
"mw0003823198","ma0000012254"
"mw0003823198","ma0000012230"
"mw0003823198","ma0000013523"
"mw0003823198","ma0000004449"
"mw0003929094","ma0000012252"
"mw0003929094","ma0000012263"
"mw0003929094","ma0000012230"
"mw0003906182","ma0000002865"
"mw0003906182","ma0000004425"
"mw0003906182","ma0000002966"
"mw0003906182","ma0000012142"
"mw0003908742","ma0000002422"
"mw0003908742","ma0000004453"
"mw0003908742","ma0000002701"
"mw0003908742","ma0000012252"
"mw0003908742","ma0000012230"
"mw0003908742","ma0000004494"
"mw0003911844","ma0000012230"
"mw0003911844","ma0000012003"
"mw0004083692","ma0000002969"
"mw0004083692","ma0000012131"
"mw0004083692","ma0000013542"
"mw0003930773","ma0000004488"
"mw0003930773","ma0000012100"
"mw0003930773","ma0000012230"
"mw0003930773","ma0000004453"
"mw0003877698","ma0000005010"
"mw0003877698","ma0000002438"
"mw0003877698","ma0000002598"
"mw0003877698","ma0000012256"
"mw0004027526","ma0000012338"
"mw0003950916","ma0000002867"
"mw0003950916","ma0000012216"
"mw0004072939","ma0000012142"
"mw0004072939","ma0000004504"
"mw0004092430","ma0000004512"
"mw0004032994","ma0000012230"
"mw0004032994","ma0000004453"
"mw0004032994","ma0000002701"
"mw0004032994","ma0000002867"
"mw0004032994","ma0000002422"
"mw0004032994","ma0000012275"
"mw0004003471","ma0000012230"
"mw0004003471","ma0000012252"
"mw0004003471","ma0000012089"
"mw0003953787","ma0000002871"
"mw0003953787","ma0000013542"
"mw0003953787","ma0000011937"
"mw0003953787","ma0000013576"
"mw0003959814","ma0000012230"
"mw0003959814","ma0000012275"
"mw0003959814","ma0000012243"
"mw0003959814","ma0000012254"
"mw0003961760","ma0000002871"
"mw0003961760","ma0000013576"
"mw0003961760","ma0000013542"
"mw0004043196","ma0000002583"
"mw0004043196","ma0000002790"
"mw0004043196","ma0000012230"
"mw0004043196","ma0000012252"
"mw0003986616","ma0000002544"
"mw0003986616","ma0000012308"
"mw0003986616","ma0000004479"
"mw0003986616","ma0000013375"
"mw0003986616","ma0000004465"
"mw0004022331","ma0000004410"
"mw0004022331","ma0000004409"
"mw0004022331","ma0000012204"
"mw0004022331","ma0000011889"
"mw0004022331","ma0000012230"
"mw0003825472","ma0000004453"
"mw0003825472","ma0000012230"
"mw0003863358","ma0000004443"
"mw0003863358","ma0000012203"
"mw0003863358","ma0000013375"
"mw0003863358","ma0000012254"
"mw0003863358","ma0000004548"
"mw0003863358","ma0000005012"
"mw0003937156","ma0000013523"
"mw0003937156","ma0000012254"
"mw0003937156","ma0000012268"
"mw0003937156","ma0000012230"
"mw0003937156","ma0000012357"
"mw0003940750","ma0000012203"
"mw0003940750","ma0000011909"
"mw0003940750","ma0000002918"
"mw0003885685","ma0000012230"
"mw0003885685","ma0000004457"
"mw0003885685","ma0000002536"
"mw0003867415","ma0000012000"
"mw0003867415","ma0000002487"
"mw0003867415","ma0000004443"
"mw0003900754","ma0000004520"
"mw0003917594","ma0000004545"
"mw0003917594","ma0000002451"
"mw0003917594","ma0000005010"
"mw0003917594","ma0000002947"
"mw0003923481","ma0000002871"
"mw0003923481","ma0000013542"
"mw0003923481","ma0000011937"
"mw0003942227","ma0000012291"
"mw0003945591","ma0000004520"
"mw0003948898","ma0000004512"
"mw0003952976","ma0000004500"
"mw0003953824","ma0000004500"
"mw0003958129","ma0000012291"
"mw0003962381","ma0000012291"
"mw0004008760","ma0000012338"
"mw0004010803","ma0000011863"
"mw0004010803","ma0000013542"
"mw0004010803","ma0000013643"
"mw0004015336","ma0000012291"
"mw0003968791","ma0000012338"
"mw0004041379","ma0000004500"
"mw0004041379","ma0000011828"
"mw0004019871","ma0000004509"
"mw0003929297","ma0000012291"
"mw0003929297","ma0000012338"
"mw0003929297","ma0000004520"
"mw0003908411","ma0000012338"
"mw0003908411","ma0000004500"
"mw0003866155","ma0000004500"
"mw0003874083","ma0000004500"
"mw0003875015","ma0000004505"
"mw0003918770","ma0000004509"
"mw0004023486","ma0000012275"
"mw0004023486","ma0000012303"
"mw0004023486","ma0000012230"
"mw0004027018","ma0000002559"
"mw0004027018","ma0000011916"
"mw0004027018","ma0000004430"
"mw0004027018","ma0000012092"
"mw0004027028","ma0000002622"
"mw0004027028","ma0000011926"
"mw0004027028","ma0000011953"
"mw0004027028","ma0000002972"
"mw0004027030","ma0000012230"
"mw0004027030","ma0000004494"
"mw0004027030","ma0000002793"
"mw0004026772","ma0000004453"
"mw0004026772","ma0000004494"
"mw0004026772","ma0000012156"
"mw0004026772","ma0000012230"
"mw0004027033","ma0000012000"
"mw0004027033","ma0000004443"
"mw0004027033","ma0000002487"
"mw0004027033","ma0000012036"
"mw0004027033","ma0000011915"
"mw0004027033","ma0000002800"
"mw0004027033","ma0000002865"
"mw0004027035","ma0000002581"
"mw0004027035","ma0000012260"
"mw0004027035","ma0000002464"
"mw0004027035","ma0000011960"
"mw0004027068","ma0000012230"
"mw0004027068","ma0000004449"
"mw0004027068","ma0000002408"
"mw0004029166","ma0000004509"
"mw0004028327","ma0000002606"
"mw0004028327","ma0000011905"
"mw0004028327","ma0000011987"
"mw0004028327","ma0000005010"
"mw0004028327","ma0000002582"
"mw0004028327","ma0000002607"
"mw0004028327","ma0000002827"
"mw0004032944","ma0000012230"
"mw0004032944","ma0000012303"
"mw0004032944","ma0000004494"
"mw0004032944","ma0000004454"
"mw0004032946","ma0000002478"
"mw0004032946","ma0000002477"
"mw0004032946","ma0000002948"
"mw0004032946","ma0000012260"
"mw0004032946","ma0000002965"
"mw0004032946","ma0000002703"
"mw0004032946","ma0000002548"
"mw0004032946","ma0000002575"
"mw0004032976","ma0000004488"
"mw0004032976","ma0000012230"
"mw0004032976","ma0000012268"
"mw0004032976","ma0000012149"
"mw0004032979","ma0000012230"
"mw0004032979","ma0000004449"
"mw0004032979","ma0000012023"
"mw0004032979","ma0000004453"
"mw0004032981","ma0000012275"
"mw0004032981","ma0000012230"
"mw0003941592","ma0000013523"
"mw0003941592","ma0000012254"
"mw0003941592","ma0000004548"
"mw0003941592","ma0000002785"
"mw0003942684","ma0000002582"
"mw0003942684","ma0000012230"
"mw0003942684","ma0000002583"
"mw0003942684","ma0000012275"
"mw0003942684","ma0000002687"
"mw0003942684","ma0000002750"
"mw0003942684","ma0000012244"
"mw0003942684","ma0000002893"
"mw0003943407","ma0000012275"
"mw0003943407","ma0000004494"
"mw0003943407","ma0000002887"
"mw0003943407","ma0000012230"
"mw0003941925","ma0000011907"
"mw0003941925","ma0000004548"
"mw0003941925","ma0000012169"
"mw0003941925","ma0000012357"
"mw0003941945","ma0000002477"
"mw0003941945","ma0000002842"
"mw0003941945","ma0000011888"
"mw0003941945","ma0000002574"
"mw0003941964","ma0000012275"
"mw0003941964","ma0000012230"
"mw0003943486","ma0000004500"
"mw0003943486","ma0000012315"
"mw0003943901","ma0000012230"
"mw0003943901","ma0000002672"
"mw0003943901","ma0000004494"
"mw0003943901","ma0000004453"
"mw0003943908","ma0000012230"
"mw0003943908","ma0000012275"
"mw0003943908","ma0000012156"
"mw0003944867","ma0000002829"
"mw0003944867","ma0000012063"
"mw0003944867","ma0000012033"
"mw0003944867","ma0000002468"
"mw0003945936","ma0000012230"
"mw0003945936","ma0000004453"
"mw0003945990","ma0000012343"
"mw0003945990","ma0000012191"
"mw0003945990","ma0000012230"
"mw0003945990","ma0000004453"
"mw0003945998","ma0000013620"
"mw0003945998","ma0000002871"
"mw0003945998","ma0000013542"
"mw0003945998","ma0000002611"
"mw0003945998","ma0000011937"
"mw0003946080","ma0000012005"
"mw0003946080","ma0000011987"
"mw0003946080","ma0000002476"
"mw0003946080","ma0000002947"
"mw0003946786","ma0000012230"
"mw0003946786","ma0000004453"
"mw0003946786","ma0000012100"
"mw0003946945","ma0000012252"
"mw0003946945","ma0000012230"
"mw0003946945","ma0000002583"
"mw0003946945","ma0000012255"
"mw0003947086","ma0000004494"
"mw0003947086","ma0000012100"
"mw0003947086","ma0000012230"
"mw0003947086","ma0000002887"
"mw0003947409","ma0000002544"
"mw0003947409","ma0000002651"
"mw0003947409","ma0000013621"
"mw0003947409","ma0000012013"
"mw0003947563","ma0000002417"
"mw0003947563","ma0000002438"
"mw0003947563","ma0000011865"
"mw0003947563","ma0000002416"
"mw0003947563","ma0000002788"
"mw0003947563","ma0000013403"
"mw0003947563","ma0000012197"
"mw0003947563","ma0000012260"
"mw0003947563","ma0000012185"
"mw0003947563","ma0000005010"
"mw0003947563","ma0000002868"
"mw0003947563","ma0000011933"
"mw0003947645","ma0000002438"
"mw0003947645","ma0000011986"
"mw0003947645","ma0000012185"
"mw0003950887","ma0000012230"
"mw0003950887","ma0000002867"
"mw0003950887","ma0000012329"
"mw0003950887","ma0000002606"
"mw0003951885","ma0000004548"
"mw0003951885","ma0000013523"
"mw0003951885","ma0000012254"
"mw0003951986","ma0000012230"
"mw0003951986","ma0000002583"
"mw0003951986","ma0000002582"
"mw0003951986","ma0000012275"
"mw0003951986","ma0000012100"
"mw0003952085","ma0000002549"
"mw0003952085","ma0000002960"
"mw0003952085","ma0000011940"
"mw0003952085","ma0000002730"
"mw0003952085","ma0000002821"
"mw0003952085","ma0000004404"
"mw0003952085","ma0000012058"
"mw0003952085","ma0000012232"
"mw0003952085","ma0000004995"
"mw0003991316","ma0000002583"
"mw0003991316","ma0000012230"
"mw0003991316","ma0000002790"
"mw0003991318","ma0000012230"
"mw0003991318","ma0000004453"
"mw0003991318","ma0000004455"
"mw0003993599","ma0000012230"
"mw0003993599","ma0000004494"
"mw0003993599","ma0000012254"
"mw0003993851","ma0000011828"
"mw0003993851","ma0000012315"
"mw0003994968","ma0000002829"
"mw0003994968","ma0000004443"
"mw0003994968","ma0000002763"
"mw0003994968","ma0000012101"
"mw0003994968","ma0000004458"
"mw0003994968","ma0000002636"
"mw0003994968","ma0000011915"
"mw0003994968","ma0000002800"
"mw0003994968","ma0000011815"
"mw0003994968","ma0000012028"
"mw0003995589","ma0000011883"
"mw0003995589","ma0000002422"
"mw0003995589","ma0000005017"
"mw0003995589","ma0000002544"
"mw0003995589","ma0000012230"
"mw0003995589","ma0000012265"
"mw0003995589","ma0000004454"
"mw0003996915","ma0000005010"
"mw0003996915","ma0000011987"
"mw0003996915","ma0000002947"
"mw0003997067","ma0000012275"
"mw0003997067","ma0000004477"
"mw0003997067","ma0000012263"
"mw0003997067","ma0000012230"
"mw0004001023","ma0000012100"
"mw0004001023","ma0000012230"
"mw0004003597","ma0000012230"
"mw0004003597","ma0000012149"
"mw0004003597","ma0000002536"
"mw0004003597","ma0000004456"
"mw0004003614","ma0000012268"
"mw0004003614","ma0000004488"
"mw0004003614","ma0000012230"
"mw0003954714","ma0000012230"
"mw0003954714","ma0000012343"
"mw0003954714","ma0000012252"
"mw0003954754","ma0000012100"
"mw0003954754","ma0000012230"
"mw0003953734","ma0000011880"
"mw0003953734","ma0000012268"
"mw0003953734","ma0000002670"
"mw0003953734","ma0000002813"
"mw0003953734","ma0000002416"
"mw0003953760","ma0000004450"
"mw0003953760","ma0000011872"
"mw0003953760","ma0000012230"
"mw0003953760","ma0000012137"
"mw0003953760","ma0000002431"
"mw0003953760","ma0000011883"
"mw0003954463","ma0000012242"
"mw0003954463","ma0000004545"
"mw0003954463","ma0000002607"
"mw0003954463","ma0000005010"
"mw0003954463","ma0000012140"
"mw0003953825","ma0000004500"
"mw0003956343","ma0000002583"
"mw0003956343","ma0000012275"
"mw0003956343","ma0000004453"
"mw0003956343","ma0000012230"
"mw0003956902","ma0000012100"
"mw0003956902","ma0000012149"
"mw0003956902","ma0000012230"
"mw0003957210","ma0000012230"
"mw0003957210","ma0000012303"
"mw0003957210","ma0000012156"
"mw0003957210","ma0000004454"
"mw0003957452","ma0000011987"
"mw0003957452","ma0000005010"
"mw0003957452","ma0000004500"
"mw0003957452","ma0000012260"
"mw0003957452","ma0000012361"
"mw0003958145","ma0000012230"
"mw0003958145","ma0000012343"
"mw0003958145","ma0000002408"
"mw0003958145","ma0000002701"
"mw0003958157","ma0000012252"
"mw0003958157","ma0000012230"
"mw0003958157","ma0000002827"
"mw0003959809","ma0000012217"
"mw0003959809","ma0000012230"
"mw0003959809","ma0000002583"
"mw0003959809","ma0000011972"
"mw0003959809","ma0000002790"
"mw0003959809","ma0000012174"
"mw0003960651","ma0000004500"
"mw0003960651","ma0000004520"
"mw0003961486","ma0000002583"
"mw0003961486","ma0000012275"
"mw0003961486","ma0000012230"
"mw0003961486","ma0000002477"
"mw0003961691","ma0000005010"
"mw0003961691","ma0000011987"
"mw0003963703","ma0000012149"
"mw0003963703","ma0000004453"
"mw0003963703","ma0000002701"
"mw0003963703","ma0000012294"
"mw0003963703","ma0000012230"
"mw0003963785","ma0000012020"
"mw0003963785","ma0000012023"
"mw0003963785","ma0000002408"
"mw0003963785","ma0000012230"
"mw0003964188","ma0000012230"
"mw0003964188","ma0000004453"
"mw0003964188","ma0000012020"
"mw0003964188","ma0000004494"
"mw0003964189","ma0000004494"
"mw0003964189","ma0000012230"
"mw0003964383","ma0000011909"
"mw0003964383","ma0000004545"
"mw0003964383","ma0000005010"
"mw0003964383","ma0000012203"
"mw0003964383","ma0000011987"
"mw0003964383","ma0000012256"
"mw0003964202","ma0000013375"
"mw0003964202","ma0000002606"
"mw0003964202","ma0000004426"
"mw0003964202","ma0000011905"
"mw0003964634","ma0000002869"
"mw0003964634","ma0000002921"
"mw0003964634","ma0000012149"
"mw0003964634","ma0000004494"
"mw0003964634","ma0000012309"
"mw0003964634","ma0000012230"
"mw0003964634","ma0000004453"
"mw0003964634","ma0000002505"
"mw0004003792","ma0000012079"
"mw0004003792","ma0000012086"
"mw0004003792","ma0000012105"
"mw0004003792","ma0000002581"
"mw0004003792","ma0000011960"
"mw0004003944","ma0000004496"
"mw0004003944","ma0000013582"
"mw0004003944","ma0000002582"
"mw0004003944","ma0000002721"
"mw0004003944","ma0000012328"
"mw0004003944","ma0000002583"
"mw0004006392","ma0000012230"
"mw0004006392","ma0000004494"
"mw0004006392","ma0000012252"
"mw0004006711","ma0000004548"
"mw0004006711","ma0000002867"
"mw0004006728","ma0000002424"
"mw0004006728","ma0000011836"
"mw0004006915","ma0000012252"
"mw0004006915","ma0000012230"
"mw0004006915","ma0000004453"
"mw0004009302","ma0000012230"
"mw0004009302","ma0000004494"
"mw0004009302","ma0000012252"
"mw0004011044","ma0000012230"
"mw0004011044","ma0000012033"
"mw0004011044","ma0000012294"
"mw0004011044","ma0000004457"
"mw0004011044","ma0000004443"
"mw0004011044","ma0000002422"
"mw0004011555","ma0000012230"
"mw0004011555","ma0000004494"
"mw0004011555","ma0000012149"
"mw0004011555","ma0000004453"
"mw0004015359","ma0000012083"
"mw0004015359","ma0000011987"
"mw0004015359","ma0000005010"
"mw0004015359","ma0000012362"
"mw0004015364","ma0000004459"
"mw0004015364","ma0000002593"
"mw0004015364","ma0000002800"
"mw0004015364","ma0000013414"
"mw0004015364","ma0000012028"
"mw0004015364","ma0000012327"
"mw0004015364","ma0000012000"
"mw0004015364","ma0000004443"
"mw0003967560","ma0000012100"
"mw0003967560","ma0000012230"
"mw0003968303","ma0000012230"
"mw0003968303","ma0000004494"
"mw0003968303","ma0000012100"
"mw0003968303","ma0000004453"
"mw0003968363","ma0000004488"
"mw0003968363","ma0000012230"
"mw0003968363","ma0000012268"
"mw0003968363","ma0000012149"
"mw0003970449","ma0000002438"
"mw0003970449","ma0000004544"
"mw0003970449","ma0000011865"
"mw0003970449","ma0000002476"
"mw0003970449","ma0000002947"
"mw0003970449","ma0000002464"
"mw0003970449","ma0000012260"
"mw0003971615","ma0000012230"
"mw0003971615","ma0000004453"
"mw0003971615","ma0000012020"
"mw0003972628","ma0000002505"
"mw0003972628","ma0000013523"
"mw0003972628","ma0000004548"
"mw0003972628","ma0000004461"
"mw0003972628","ma0000011883"
"mw0003972628","ma0000013411"
"mw0003972628","ma0000012254"
"mw0003972628","ma0000012230"
"mw0003973253","ma0000002703"
"mw0003973253","ma0000002798"
"mw0003973253","ma0000002800"
"mw0003973253","ma0000002805"
"mw0003974136","ma0000004499"
"mw0003974136","ma0000004509"
"mw0003974238","ma0000012038"
"mw0003974238","ma0000012298"
"mw0003974238","ma0000002583"
"mw0003974238","ma0000002798"
"mw0003974238","ma0000002800"
"mw0003974238","ma0000012255"
"mw0003974238","ma0000002431"
"mw0003974238","ma0000012014"
"mw0003974238","ma0000002607"
"mw0003974238","ma0000002582"
"mw0003974241","ma0000011994"
"mw0003974241","ma0000004548"
"mw0003974241","ma0000002750"
"mw0003974241","ma0000012230"
"mw0003974241","ma0000011872"
"mw0003974267","ma0000002829"
"mw0003974267","ma0000002636"
"mw0003974267","ma0000002721"
"mw0003974267","ma0000002800"
"mw0003974379","ma0000004500"
"mw0003974379","ma0000011828"
"mw0003974829","ma0000013411"
"mw0003974829","ma0000011883"
"mw0003974829","ma0000004494"
"mw0003974829","ma0000013523"
"mw0003974829","ma0000012254"
"mw0003974829","ma0000012230"
"mw0003975030","ma0000004494"
"mw0003975030","ma0000012020"
"mw0003975030","ma0000012230"
"mw0003975030","ma0000004453"
"mw0003976371","ma0000012303"
"mw0003976371","ma0000012112"
"mw0003976371","ma0000004454"
"mw0003976371","ma0000002583"
"mw0003976371","ma0000012076"
"mw0003976371","ma0000012156"
"mw0003976371","ma0000012230"
"mw0004039113","ma0000005010"
"mw0004039113","ma0000012256"
"mw0004039113","ma0000002485"
"mw0004039118","ma0000002544"
"mw0004039118","ma0000012124"
"mw0004039118","ma0000004548"
"mw0004039118","ma0000012074"
"mw0004039118","ma0000002887"
"mw0004039118","ma0000002651"
"mw0004039118","ma0000011861"
"mw0004041666","ma0000012230"
"mw0004041666","ma0000012300"
"mw0004041666","ma0000012303"
"mw0004041666","ma0000004453"
"mw0004041666","ma0000012275"
"mw0004043477","ma0000012149"
"mw0004043477","ma0000012230"
"mw0004043477","ma0000012252"
"mw0004043477","ma0000004494"
"mw0004043830","ma0000013542"
"mw0004043830","ma0000012203"
"mw0004043830","ma0000005012"
"mw0004045405","ma0000012256"
"mw0004045405","ma0000005010"
"mw0004045405","ma0000004545"
"mw0004045405","ma0000004544"
"mw0003980470","ma0000012230"
"mw0003980470","ma0000004453"
"mw0003980470","ma0000002701"
"mw0003980470","ma0000004454"
"mw0003980470","ma0000002583"
"mw0003980566","ma0000012230"
"mw0003980566","ma0000011975"
"mw0003980566","ma0000012361"
"mw0003980566","ma0000012289"
"mw0003980566","ma0000012099"
"mw0003980236","ma0000012210"
"mw0003980236","ma0000011854"
"mw0003980236","ma0000011959"
"mw0003980236","ma0000013659"
"mw0003980237","ma0000004518"
"mw0003980237","ma0000012230"
"mw0003980237","ma0000002737"
"mw0003980237","ma0000004468"
"mw0003980576","ma0000012230"
"mw0003980576","ma0000004453"
"mw0003980576","ma0000012100"
"mw0003981581","ma0000002478"
"mw0003981581","ma0000002477"
"mw0003981581","ma0000012260"
"mw0003981581","ma0000002842"
"mw0003981581","ma0000002548"
"mw0003981581","ma0000002476"
"mw0003981581","ma0000002947"
"mw0003981581","ma0000002703"
"mw0003986704","ma0000011907"
"mw0003986704","ma0000012169"
"mw0003986704","ma0000004548"
"mw0003987058","ma0000012230"
"mw0003987058","ma0000012100"
"mw0003987058","ma0000012149"
"mw0003987058","ma0000002701"
"mw0003987058","ma0000002422"
"mw0003987441","ma0000012100"
"mw0003987441","ma0000004453"
"mw0003987441","ma0000012230"
"mw0003988673","ma0000012230"
"mw0003988673","ma0000004453"
"mw0003988673","ma0000012252"
"mw0003988673","ma0000012156"
"mw0003988673","ma0000002583"
"mw0003988673","ma0000004455"
"mw0003989182","ma0000012260"
"mw0003989182","ma0000012262"
"mw0003989182","ma0000011848"
"mw0003989182","ma0000002477"
"mw0003989182","ma0000011970"
